id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	originalname.outcome	metabolite	raw.label	class	subclass	label	label.no.units	derived_features	sex	lower_ci	upper_ci
wZL8f2	met-c-881	Cholesterol esters in large VLDL || id:met-c-881	BMI	Inverse variance weighted (multiplicative random effects)	195	0.033914151523405	0.0577180362766778	0.556812054477942	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.0792131995788835	0.147041502625693
wZL8f2	met-c-881	Cholesterol esters in large VLDL || id:met-c-881	BMI	Weighted mode	195	0.288517737086783	0.129196316900305	0.02668012794136	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	0.0352929559621852	0.541742518211381
wZL8f2	met-c-882	Free cholesterol in large LDL || id:met-c-882	BMI	MR Egger	195	-0.0391628268461707	0.141900714031975	0.782852940878254	Free cholesterol in large LDL	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.317288226348842	0.2389625726565
wZL8f2	met-c-882	Free cholesterol in large LDL || id:met-c-882	BMI	Weighted median	195	0.152794388215081	0.0608463655958771	0.012033834248482	Free cholesterol in large LDL	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.0335355116471619	0.272053264783
wZL8f2	met-c-882	Free cholesterol in large LDL || id:met-c-882	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0599451052603901	0.0517415537423776	0.246640225838968	Free cholesterol in large LDL	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.04146834007467	0.16135855059545
wZL8f2	met-c-882	Free cholesterol in large LDL || id:met-c-882	BMI	Weighted mode	195	0.213929285680997	0.0905471575224021	0.0191355786677582	Free cholesterol in large LDL	lldlfc	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.0364568569370889	0.391401714424905
wZL8f2	met-c-883	Total lipids in large LDL || id:met-c-883	BMI	MR Egger	195	-0.16429967236823	0.184945394596851	0.375448359798031	Total lipids in large LDL	lldll	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.526792645778058	0.198193301041598
wZL8f2	met-c-883	Total lipids in large LDL || id:met-c-883	BMI	Weighted median	195	0.142805458514232	0.0599736050496732	0.0172592226265906	Total lipids in large LDL	lldll	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0252571926168725	0.260353724411591
wZL8f2	met-c-883	Total lipids in large LDL || id:met-c-883	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0527118181242359	0.057712173746837	0.361054810754824	Total lipids in large LDL	lldll	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.0604040424195646	0.165827678668036
wZL8f2	met-c-883	Total lipids in large LDL || id:met-c-883	BMI	Weighted mode	195	0.258793123826912	0.124958672218333	0.03967949851682	Total lipids in large LDL	lldll	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0138741262789793	0.503712121374845
wZL8f2	met-c-884	Concentration of large LDL particles || id:met-c-884	BMI	MR Egger	195	-0.149642761212755	0.18369110839452	0.416280484921721	Concentration of large LDL particles	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.509677333666014	0.210391811240504
wZL8f2	met-c-884	Concentration of large LDL particles || id:met-c-884	BMI	Weighted median	195	0.163246395867365	0.0614474138807019	0.00789132422814891	Concentration of large LDL particles	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no	Male	0.0428094646611893	0.283683327073541
wZL8f2	met-c-884	Concentration of large LDL particles || id:met-c-884	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0613047785705527	0.0573109604740314	0.284760304722955	Concentration of large LDL particles	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.0510247039585488	0.173634261099654
wZL8f2	met-c-884	Concentration of large LDL particles || id:met-c-884	BMI	Weighted mode	195	0.247655968083587	0.136438820900817	0.0710462289172895	Concentration of large LDL particles	lldlp	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.0197641208820143	0.515076057049188
wZL8f2	met-c-885	Phospholipids in large LDL || id:met-c-885	BMI	MR Egger	195	0.00285436791821609	0.140476332885618	0.983809723797471	Phospholipids in large LDL	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no	Male	-0.272479244537595	0.278187980374027
wZL8f2	met-c-885	Phospholipids in large LDL || id:met-c-885	BMI	Weighted median	195	0.181418201586771	0.0581000631648902	0.00179314196113281	Phospholipids in large LDL	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0675420777835862	0.295294325389956
wZL8f2	met-c-885	Phospholipids in large LDL || id:met-c-885	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0665267633248834	0.0511786395258373	0.193637590644852	Phospholipids in large LDL	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no	Male	-0.0337833701457577	0.166836896795524
wZL8f2	met-c-885	Phospholipids in large LDL || id:met-c-885	BMI	Weighted mode	195	0.222564303998677	0.0916184538107782	0.0160410972614196	Phospholipids in large LDL	lldlpl	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0429921345295517	0.402136473467802
wZL8f2	met-c-886	Total cholesterol in large VLDL || id:met-c-886	BMI	MR Egger	195	0.208989358290819	0.116433586904974	0.0742306801976125	Total cholesterol in large VLDL	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.01922047204293	0.437199188624568
wZL8f2	met-c-886	Total cholesterol in large VLDL || id:met-c-886	BMI	Weighted median	195	0.197833697243545	0.0616196800045893	0.00132476478723957	Total cholesterol in large VLDL	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.07705912443455	0.31860827005254
wZL8f2	met-c-886	Total cholesterol in large VLDL || id:met-c-886	BMI	Inverse variance weighted (multiplicative random effects)	195	0.142737685806546	0.0424089202540221	0.000763367561213514	Total cholesterol in large VLDL	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	0.0596162021086627	0.225859169504429
wZL8f2	met-c-886	Total cholesterol in large VLDL || id:met-c-886	BMI	Weighted mode	195	0.175842085902598	0.0899177870691765	0.0519498378013202	Total cholesterol in large VLDL	lvldlc	Total cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.000396776752987937	0.352080948558184
wZL8f2	met-c-887	Cholesterol esters in large VLDL || id:met-c-887	BMI	MR Egger	195	0.225181846714834	0.14679922173616	0.126680947770183	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.0625446278880396	0.512908321317708
wZL8f2	met-c-887	Cholesterol esters in large VLDL || id:met-c-887	BMI	Weighted median	195	0.15226293387456	0.0571072824216004	0.00767000651235462	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	0.0403326603282232	0.264193207420897
wZL8f2	met-c-887	Cholesterol esters in large VLDL || id:met-c-887	BMI	Inverse variance weighted (multiplicative random effects)	195	0.134319903482085	0.0458401842546428	0.00338767792052283	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	0.0444731423429851	0.224166664621185
wZL8f2	met-c-887	Cholesterol esters in large VLDL || id:met-c-887	BMI	Weighted mode	195	0.107460147354828	0.139862551392896	0.443227308602126	Cholesterol esters in large VLDL	lvldlce	Cholesterol esters in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.166670453375248	0.381590748084904
wZL8f2	met-c-888	Free cholesterol in large VLDL || id:met-c-888	BMI	MR Egger	195	0.212739438651201	0.11716383733474	0.0709616888713803	Free cholesterol in large VLDL	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.0169016825248894	0.442380559827291
wZL8f2	met-c-888	Free cholesterol in large VLDL || id:met-c-888	BMI	Weighted median	195	0.223531497925437	0.0604703352383653	0.000218550936522057	Free cholesterol in large VLDL	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.105009640858241	0.342053354992633
wZL8f2	met-c-888	Free cholesterol in large VLDL || id:met-c-888	BMI	Inverse variance weighted (multiplicative random effects)	195	0.145028244554586	0.0427175358735991	0.000686156319060673	Free cholesterol in large VLDL	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.0613018742423318	0.22875461486684
wZL8f2	met-c-888	Free cholesterol in large VLDL || id:met-c-888	BMI	Weighted mode	195	0.195837947332339	0.0876489210969051	0.0266015958970697	Free cholesterol in large VLDL	lvldlfc	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	0.024046061982405	0.367629832682273
wZL8f2	met-c-889	Total lipids in large VLDL || id:met-c-889	BMI	MR Egger	195	0.291458854493279	0.139699360601915	0.038262950593295	Total lipids in large VLDL	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0176481077135256	0.565269601273032
wZL8f2	met-c-889	Total lipids in large VLDL || id:met-c-889	BMI	Weighted median	195	0.158167005935561	0.0563567975752524	0.00500783516579878	Total lipids in large VLDL	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0477076826880663	0.268626329183056
wZL8f2	met-c-889	Total lipids in large VLDL || id:met-c-889	BMI	Inverse variance weighted (multiplicative random effects)	195	0.163508094620462	0.0435416625075575	0.000173196068489213	Total lipids in large VLDL	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no	Male	0.0781664361056493	0.248849753135275
wZL8f2	met-c-889	Total lipids in large VLDL || id:met-c-889	BMI	Weighted mode	195	0.149083277715183	0.137886723251687	0.28094985273702	Total lipids in large VLDL	lvldll	Total lipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.121174699858123	0.41934125528849
wZL8f2	met-c-890	Concentration of large VLDL particles || id:met-c-890	BMI	MR Egger	195	0.274842998783534	0.148791322155675	0.0662531708578367	Concentration of large VLDL particles	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.016787992641589	0.566473990208657
wZL8f2	met-c-890	Concentration of large VLDL particles || id:met-c-890	BMI	Weighted median	195	0.170985332297443	0.0557641478352668	0.00216781313054023	Concentration of large VLDL particles	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no	Male	0.0616876025403201	0.280283062054566
wZL8f2	met-c-890	Concentration of large VLDL particles || id:met-c-890	BMI	Inverse variance weighted (multiplicative random effects)	195	0.136271361876445	0.0463730340165621	0.00329708276605078	Concentration of large VLDL particles	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no	Male	0.0453802152039833	0.227162508548907
wZL8f2	met-c-890	Concentration of large VLDL particles || id:met-c-890	BMI	Weighted mode	195	0.231286002114443	0.124420050298932	0.0645540604366257	Concentration of large VLDL particles	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no	Male	-0.0125772964714637	0.47514930070035
wZL8f2	met-c-891	Phospholipids in large VLDL || id:met-c-891	BMI	MR Egger	195	0.243885094742734	0.120483001440793	0.0443250177018083	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.00773841191877972	0.480031777566688
wZL8f2	met-c-891	Phospholipids in large VLDL || id:met-c-891	BMI	Weighted median	195	0.235219793056456	0.0622295107145472	0.000156906896442324	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.113249952055943	0.357189634056969
wZL8f2	met-c-891	Phospholipids in large VLDL || id:met-c-891	BMI	Inverse variance weighted (multiplicative random effects)	195	0.162806940614876	0.0439483391945496	0.000211802061136508	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0766681957935588	0.248945685436193
wZL8f2	met-c-891	Phospholipids in large VLDL || id:met-c-891	BMI	Weighted mode	195	0.249202095098894	0.0857662440982455	0.00409149527335423	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Male	0.0811002566663328	0.417303933531455
wZL8f2	met-c-892	Triglycerides in large VLDL || id:met-c-892	BMI	MR Egger	195	0.259921121927138	0.116188475343767	0.026426107307917	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.0321917102533547	0.487650533600921
wZL8f2	met-c-892	Triglycerides in large VLDL || id:met-c-892	BMI	Weighted median	195	0.2281901695725	0.0624925290781317	0.000260734227532997	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.105704812579362	0.350675526565638
wZL8f2	met-c-892	Triglycerides in large VLDL || id:met-c-892	BMI	Inverse variance weighted (multiplicative random effects)	195	0.170617397178255	0.0424241594638238	5.77787216333897e-05	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.0874660446291603	0.25376874972735
wZL8f2	met-c-892	Triglycerides in large VLDL || id:met-c-892	BMI	Weighted mode	195	0.226159306245514	0.0977463638771846	0.021729911311426	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Male	0.0345764330462322	0.417742179444796
wZL8f2	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	BMI	MR Egger	195	0.0649901449044403	0.156849772771133	0.67908054837647	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Male	-0.24243540972698	0.372415699535861
wZL8f2	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	BMI	Weighted median	195	0.0295092905268721	0.0712923505412453	0.678933099028012	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Male	-0.110223716533969	0.169242297587713
wZL8f2	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	BMI	Inverse variance weighted (multiplicative random effects)	195	-0.0477830513136599	0.0571531279191605	0.403125016062598	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Male	-0.159803182035214	0.0642370794078947
wZL8f2	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	BMI	Weighted mode	195	0.0410319397619734	0.116048880382824	0.72404162842033	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Male	-0.186423865788362	0.268487745312308
wZL8f2	met-c-894	Lactate || id:met-c-894	BMI	MR Egger	197	-0.0216417235208682	0.10613060162532	0.838631826038626	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Male	-0.229657702706495	0.186374255664759
wZL8f2	met-c-894	Lactate || id:met-c-894	BMI	Weighted median	197	0.065645549357288	0.0571801379365398	0.250948703102398	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Male	-0.04642752099833	0.177718619712906
wZL8f2	met-c-894	Lactate || id:met-c-894	BMI	Inverse variance weighted (multiplicative random effects)	197	0.0350035694598645	0.0386631211247274	0.365281190642542	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Male	-0.0407761479446012	0.11078328686433
wZL8f2	met-c-894	Lactate || id:met-c-894	BMI	Weighted mode	197	0.0749747866952548	0.0935659010159621	0.423925666562038	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Male	-0.108414379296031	0.25836395268654
wZL8f2	met-c-895	Total cholesterol in LDL || id:met-c-895	BMI	MR Egger	195	0.0103157247273456	0.152372395129932	0.946093940583739	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Male	-0.288334169727321	0.308965619182012
wZL8f2	met-c-895	Total cholesterol in LDL || id:met-c-895	BMI	Weighted median	195	0.228309159432831	0.0639263831536792	0.000355025633821815	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Male	0.10301344845162	0.353604870414042
wZL8f2	met-c-895	Total cholesterol in LDL || id:met-c-895	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0740661883458212	0.055508965712817	0.18210216182459	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Male	-0.0347313844513001	0.182863761142943
wZL8f2	met-c-895	Total cholesterol in LDL || id:met-c-895	BMI	Weighted mode	195	0.265797324546513	0.0949611015616635	0.00564363332382018	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Male	0.0796735654856525	0.451921083607373
wZL8f2	met-c-896	Mean diameter for LDL particles || id:met-c-896	BMI	MR Egger	195	0.0763669074400904	0.145769374367777	0.600957132755255	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Male	-0.209341066320753	0.362074881200933
wZL8f2	met-c-896	Mean diameter for LDL particles || id:met-c-896	BMI	Weighted median	195	0.02458322421925	0.057802898766838	0.670622389723307	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Male	-0.0887104573637525	0.137876905802252
wZL8f2	met-c-896	Mean diameter for LDL particles || id:met-c-896	BMI	Inverse variance weighted (multiplicative random effects)	195	0.0277844611870962	0.0453213423381651	0.539840182702692	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Male	-0.0610453697957074	0.1166142921699
wZL8f2	met-c-896	Mean diameter for LDL particles || id:met-c-896	BMI	Weighted mode	195	0.00318543260887072	0.141452253316802	0.982056710566857	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Male	-0.274060983892061	0.280431849109803
wZL8f2	met-c-897	Leucine || id:met-c-897	BMI	MR Egger	197	0.235892765167059	0.105967460347148	0.0271532786038512	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Male	0.0281965428866489	0.443588987447469
wZL8f2	met-c-897	Leucine || id:met-c-897	BMI	Weighted median	197	0.166692089938581	0.0544327034087897	0.00219605152851189	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Male	0.0600039912573532	0.273380188619809
wZL8f2	met-c-897	Leucine || id:met-c-897	BMI	Inverse variance weighted (multiplicative random effects)	197	0.139779644300018	0.038640395624498	0.000297521412402741	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Male	0.0640444688760019	0.215514819724034
wZL8f2	met-c-897	Leucine || id:met-c-897	BMI	Weighted mode	197	0.192204073403887	0.0866255523801565	0.0276483085927515	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Male	0.0224179907387803	0.361990156068994
wZL8f2	met-c-898	Total cholesterol in medium HDL || id:met-c-898	BMI	MR Egger	195	-0.111214433623303	0.115730280351429	0.337764836630371	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.338045783112104	0.115616915865498
wZL8f2	met-c-898	Total cholesterol in medium HDL || id:met-c-898	BMI	Weighted median	195	-0.147400115824155	0.0675988191521256	0.0292194432524684	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.279893801362321	-0.0149064302859888
wZL8f2	met-c-898	Total cholesterol in medium HDL || id:met-c-898	BMI	Inverse variance weighted (multiplicative random effects)	195	-0.116140857956461	0.0421633264135469	0.00587734747258199	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.198780977727013	-0.0335007381859091
wZL8f2	met-c-898	Total cholesterol in medium HDL || id:met-c-898	BMI	Weighted mode	195	-0.15328026053203	0.101143195961039	0.131279109130607	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Male	-0.351520924615666	0.0449604035516064
wZL8f2	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	BMI	MR Egger	195	-0.0754922049862943	0.147698324999084	0.60984821956387	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.364980921984499	0.21399651201191
wZL8f2	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	BMI	Weighted median	195	-0.132865777923417	0.0616650431175773	0.0311902583834506	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.253729262433869	-0.0120022934129655
wZL8f2	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	BMI	Inverse variance weighted (multiplicative random effects)	195	-0.115019574079985	0.0459422494577647	0.0122947836273932	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.205066383017204	-0.0249727651427662
wZL8f2	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	BMI	Weighted mode	195	-0.11434973072807	0.144588796106907	0.429990505016649	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Male	-0.397743771097608	0.169044309641468
wZL8f2	met-c-900	Free cholesterol in medium HDL || id:met-c-900	BMI	MR Egger	195	-0.161598914874145	0.110914059011018	0.146748562913038	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.37899047053574	0.0557926407874503
wZL8f2	met-c-900	Free cholesterol in medium HDL || id:met-c-900	BMI	Weighted median	195	-0.132833838462571	0.0641954839392501	0.0385265291810802	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.258656986983501	-0.00701068994164078
wZL8f2	met-c-900	Free cholesterol in medium HDL || id:met-c-900	BMI	Inverse variance weighted (multiplicative random effects)	195	-0.118370925081965	0.0404085149565413	0.00339665172229909	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.197571614396786	-0.0391702357671441
wZL8f2	met-c-900	Free cholesterol in medium HDL || id:met-c-900	BMI	Weighted mode	195	-0.131682951878834	0.0940470190083222	0.163056035750368	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Male	-0.316015109135146	0.0526492053774775
wZL8f2	met-c-901	Total lipids in medium HDL || id:met-c-901	BMI	MR Egger	195	-0.0638126025824687	0.142097576005561	0.65388072531646	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.342323851553368	0.214698646388431
wZL8f2	met-c-901	Total lipids in medium HDL || id:met-c-901	BMI	Weighted median	195	-0.113328435794452	0.0597398168282657	0.0578235124731227	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Male	-0.230418476777853	0.00376160518894877
